cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
lawmakers close in on confirming cuomos budget d__p0__c1,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",0,evading responsibility for anything wrong with the MTA,3,3,0.74359,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
lawmakers close in on confirming cuomos budget d__p0__c2,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",0,direct conflict of interest,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
lawmakers close in on confirming cuomos budget d__p1__c1,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",1,MTA board members cannot serve two masters on MTA issues,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
lawmakers close in on confirming cuomos budget d__p1__c2,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",1,to fulfill his fiduciary duty as an MTA board member,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
lawmakers close in on confirming cuomos budget d__p1__c3,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",1,under the guise of a confirmation hearing,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
warren jeffs son who spoke out against infamous __p0__c1,"warren jeffs' son, who spoke out against infamous polygamous leader, dies",0,cult leader Warren Jeffs,2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c1,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,duchess difficult,4,6,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c2,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,demonizes driven women,3,5,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c3,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,"being labeled ""difficult"" and unpopular because it seems that she's ""running the show.""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c4,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,"""Women who check detailed progress every day are seen as micromanaging and bossy""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c5,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,difficult divas,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
meghan markle has been branded difficult by tabl__p0__c6,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,"'one steps out with actresses, one doesn't marry them'",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
police in california shot 55 times in 35 seconds__p0__c1,"Police in California shot 55 times in 3.5 seconds and killed Willie McCoy. That's 'reasonable,' report says",0,local police agencies have found a person they can count on,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
police in california shot 55 times in 35 seconds__p2__c1,"Police in California shot 55 times in 3.5 seconds and killed Willie McCoy. That's 'reasonable,' report says",2,used deathly force tactics,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
boston globe explains why it hasnt surfaced davi__p1__c1,Boston Globe explains why it hasn't surfaced David Ortiz shooting rumors,1,carrying on a romantic affair with a drug kingpin's wife,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
boston globe explains why it hasnt surfaced davi__p1__c2,Boston Globe explains why it hasn't surfaced David Ortiz shooting rumors,1,corrupt police force,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
boston globe explains why it hasnt surfaced davi__p2__c1,Boston Globe explains why it hasn't surfaced David Ortiz shooting rumors,2,universal skepticism about the mistaken identity theory,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p0__c1,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",0,sympathy for autocrats,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p0__c2,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",0,one of the most disgraceful performances by an American president,4,4,1.0,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p0__c3,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",0,"not only unable, but unwilling to stand up to Putin",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p0__c4,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",0,tragic mistake,2,3,0.538462,0.5,True,Persuasive Propaganda,exaggeration,gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p1__c1,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,defend a tyrant,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p1__c2,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,recent low point in the history of the American Presidency,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p1__c3,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,his complicity in the slaughter of the Syrian people,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p1__c4,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,pathetic rout,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p1__c5,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,spew propaganda and lies to the world,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p2__c1,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",2,abased himself more abjectly before a tyrant,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
pathetic rout tragic mistake and painful   john __p2__c2,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",2,failed to speak the truth about an adversary,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
fair lawn man who molested his exgirlfriends 15m__p2__c1,fair lawn man who molested his ex-girlfriend's 15-month-old daughter wants new trial,2,he wasn't that credible of a witness,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
oregon democrats set to back down on climate bil__p1__c1,Oregon Democrats Set to Back Down on Climate Bill That Sent GOP Lawmakers Into Hiding,1,Are they against climate change legislation or are they against democracy?,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
oregon democrats set to back down on climate bil__p1__c2,Oregon Democrats Set to Back Down on Climate Bill That Sent GOP Lawmakers Into Hiding,1,fugitive lawmakers,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
oregon democrats set to back down on climate bil__p2__c1,Oregon Democrats Set to Back Down on Climate Bill That Sent GOP Lawmakers Into Hiding,2,a major political party cozied up to militia and paramilitary groups,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
virgin will be the fastest train ever in the sou__p2__c1,Virgin will be the fastest train ever in the southern U.S. when Orlando service starts,2,city centers that are too long to drive and too short to fly,1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,gpt5mini_prompt5
us sues omarosa manigaultnewman for ethics viola__p0__c1,U.S. Sues Omarosa Manigault-Newman for Ethics Violations,0,"a 2018 book about the president she called ""Unhinged.""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
us sues omarosa manigaultnewman for ethics viola__p0__c2,U.S. Sues Omarosa Manigault-Newman for Ethics Violations,0,It's the latest twist in a head-spinning relationship,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
us sues omarosa manigaultnewman for ethics viola__p1__c1,U.S. Sues Omarosa Manigault-Newman for Ethics Violations,1,"crazed, crying lowlife",3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
prospect park nj school official i was forced fr__p0__c1,prospect park nj school official: i was forced from my job,0,manipulated by Mayor Mohamed Khairullah,1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
prospect park nj school official i was forced fr__p0__c2,prospect park nj school official: i was forced from my job,0,"""politics"" were to blame",1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,gpt5mini_prompt5
50 years later the pen that saved apollo 11__p0__c1,50 Years Later: The pen that saved Apollo 11,0,You're like the Frankenstein monster.,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
gaston restaurateur talks cyber policy in washin__p1__c1,gaston restaurateur talks cyber policy in washington,1,Our country's biggest privacy risks are the companies,1,1,0.282051,0.5,False,Inflammatory Language,scapegoating,gpt5mini_prompt5
every american is entitled to health care sen be__p0__c1,'Every American is entitled to health care': Sen. Bernie Sanders,0,international embarrassment,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
every american is entitled to health care sen be__p0__c2,'Every American is entitled to health care': Sen. Bernie Sanders,0,would dramatically increase taxes,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
every american is entitled to health care sen be__p1__c1,'Every American is entitled to health care': Sen. Bernie Sanders,1,greed of the health insurance and pharmaceutical industries,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
every american is entitled to health care sen be__p1__c2,'Every American is entitled to health care': Sen. Bernie Sanders,1,boldly transforming our dysfunctional system,2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,gemini_flash_prompt5|gpt5mini_prompt5
every american is entitled to health care sen be__p2__c1,'Every American is entitled to health care': Sen. Bernie Sanders,2,our ideas are crazy and wild and extreme,2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
nurse comes to aid of navy pier stabbing victim __p0__c1,Nurse comes to aid of Navy Pier stabbing victim: 'Security and I were trying to hold him down to get a tourniquet on him',0,a hero to her young sons,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
denver rounding up canada geese to feed the need__p0__c1,Denver rounding up Canada geese to feed the needy,0,Geese are not friends. They're food.,2,2,0.538462,0.5,True,Persuasive Propaganda,slogans,gemini_flash_prompt5|gpt5mini_prompt5
